"ITTER107","Territory","VARICT","Data type","ATECO_2007","NACE 2007","CLLVT","Size classes of persons employed","TIME","Select time","Value","Flag Codes","Flags"
"IT","Italy","E_CC_PEM_PERC","e-mail","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2016","2016",28.97,"b","break in series"
"IT","Italy","E_CC_PEM_PERC","e-mail","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2018","2018",35.2,,
"IT","Italy","E_CC_PEM_PERC","e-mail","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W100_249","100-249","2020","2020",80.69,,
"IT","Italy","E_CC_PEM_PERC","e-mail","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2014","2014",25.09,,
"IT","Italy","E_CC_PEM_PERC","e-mail","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2016","2016",37.52,"b","break in series"
"IT","Italy","E_CC_PEM_PERC","e-mail","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2018","2018",43.44,,
"IT","Italy","E_CC_PEM_PERC","e-mail","0036","electricity, gas steam, air conditioning supply, water supply, sewerage, waste management and remediation activities (d-e)","W_GE250","250 and over","2020","2020",81.54,,
"IT","Italy","E_CC_PEM_PERC","e-mail","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2014","2014",35.7,,
"IT","Italy","E_CC_PEM_PERC","e-mail","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2016","2016",19.14,"b","break in series"
"IT","Italy","E_CC_PEM_PERC","e-mail","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2018","2018",13.11,,
"IT","Italy","E_CC_PEM_PERC","e-mail","0049","transport and storage, except warehousing and support activities for transportation (h except 53)","W_GE10","10 and over","2020","2020",41.28,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W10_49","10-49","2014","2014",15.4,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W10_49","10-49","2016","2016",4.76,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W10_49","10-49","2018","2018",7.52,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W10_49","10-49","2020","2020",33.35,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W_GE10","10 and over","2014","2014",14.83,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W_GE10","10 and over","2016","2016",5.51,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W_GE10","10 and over","2018","2018",9.05,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W_GE10","10 and over","2020","2020",34.21,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W50_99","50-99","2014","2014",11.91,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W50_99","50-99","2016","2016",7.62,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W50_99","50-99","2018","2018",14.47,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W50_99","50-99","2020","2020",34.92,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W100_249","100-249","2014","2014",9.86,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W100_249","100-249","2016","2016",10.28,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W100_249","100-249","2018","2018",19.35,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W100_249","100-249","2020","2020",39.46,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W_GE250","250 and over","2014","2014",11.65,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W_GE250","250 and over","2016","2016",20.4,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W_GE250","250 and over","2018","2018",32.49,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","C","manufacturing","W_GE250","250 and over","2020","2020",57.51,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W10_49","10-49","2014","2014",17.33,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W10_49","10-49","2016","2016",5.24,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W10_49","10-49","2018","2018",8.69,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W10_49","10-49","2020","2020",38.51,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W_GE10","10 and over","2014","2014",17.32,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W_GE10","10 and over","2016","2016",5.48,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W_GE10","10 and over","2018","2018",9.22,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W_GE10","10 and over","2020","2020",38.8,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W50_99","50-99","2014","2014",16.54,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W50_99","50-99","2016","2016",7.8,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W50_99","50-99","2018","2018",12.05,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W50_99","50-99","2020","2020",39.49,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W100_249","100-249","2014","2014",20.09,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W100_249","100-249","2016","2016",10.9,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W100_249","100-249","2018","2018",27.38,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W100_249","100-249","2020","2020",46.52,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W_GE250","250 and over","2014","2014",14.02,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W_GE250","250 and over","2016","2016",19.81,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W_GE250","250 and over","2018","2018",31.45,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","F","construction","W_GE250","250 and over","2020","2020",66.98,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2014","2014",17.81,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2016","2016",7.46,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2018","2018",11.39,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","G","wholesale and retail trade repair of motor vehicles and motorcycles","W_GE10","10 and over","2020","2020",37.86,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2014","2014",18.92,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2016","2016",6.22,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2018","2018",7.57,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CA","manufacture of food products, beverages and tobacco products","W_GE10","10 and over","2020","2020",35.59,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2014","2014",15.41,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2016","2016",3.57,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2018","2018",3.97,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CB","manufacture of textiles, apparel, leather and related products","W_GE10","10 and over","2020","2020",28.87,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2014","2014",15.9,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2016","2016",5.52,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2018","2018",8.41,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CC","manufacture of wood and paper products, and printing","W_GE10","10 and over","2020","2020",38.22,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2014","2014",14.01,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2016","2016",3.5,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2018","2018",6.98,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CH","manufacture of basic metals and fabricated metal products, except machinery and equipment","W_GE10","10 and over","2020","2020",33.35,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CL","manufacture of transport equipment","W_GE10","10 and over","2014","2014",19.29,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CL","manufacture of transport equipment","W_GE10","10 and over","2016","2016",3.44,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CL","manufacture of transport equipment","W_GE10","10 and over","2018","2018",6.7,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CL","manufacture of transport equipment","W_GE10","10 and over","2020","2020",34.95,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2014","2014",14.57,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2016","2016",6.37,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2018","2018",15.1,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","CM","other manufacturing, and repair and installation of machinery and equipment","W_GE10","10 and over","2020","2020",36.79,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","JC","it and other information services","W_GE10","10 and over","2014","2014",20.65,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","JC","it and other information services","W_GE10","10 and over","2016","2016",23.14,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","JC","it and other information services","W_GE10","10 and over","2018","2018",32.63,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","JC","it and other information services","W_GE10","10 and over","2020","2020",61.6,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2014","2014",8.85,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2016","2016",19.77,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2018","2018",13.29,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","26","manufacture of computer, electronic and optical products","W_GE10","10 and over","2020","2020",39.61,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","53","postal and courier activities","W_GE10","10 and over","2014","2014",9.47,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","53","postal and courier activities","W_GE10","10 and over","2016","2016",0.83,"b","break in series"
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","53","postal and courier activities","W_GE10","10 and over","2018","2018",1.86,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","53","postal and courier activities","W_GE10","10 and over","2020","2020",43.38,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","55","accommodation ","W_GE10","10 and over","2014","2014",22.11,,
"IT","Italy","E_CC_PSOFT_PERC","office software (e.g. word processors, spreadsheets, etc.)","55","accommodation ","W_GE10","10 and over","2016","2016",11.46,"b","break in series"
